moodle  (All Fields)
Time span:1945-2021. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Improving Students Learning Programming Skills with ProGames - Programming through Games System","Hijon-Neira, Raquel; Velazquez-Iturbide, Angel; Pizarro-Romero, Celeste; Carrico, Luis","","","Kotze, P; Marsden, G; Lindgaard, G; Wesson, J; Winckler, M","HUMAN-COMPUTER INTERACTION - INTERACT 2013, PT IV","2013","2013","8120","","","","","579","586","","","14th IFIP TC 13 INTERACT International Conference on Designing for Diversity","SEP 02-06, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"The Effects of Computer-Mediated Communication by a Course Management System (MOODLE) On English Reading Achievement and Perceptions","Hsieh, Pei-Chin; Ji, Chang-Ho","","","Tan, DY","PROCEEDINGS OF THE 2013 INTERNATIONAL CONFERENCE ON ADVANCED ICT AND EDUCATION","2013","2013","33","","","","","201","205","","","International Conference on Advanced Information and Communication Technology for Education (ICAICTE)","SEP 20-22, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Distance Learning Applied in Primary School Teaching","Kalamkovic, Snezana; Halsi, Tibor; Kalamkovic, Martin","","","","CROATIAN JOURNAL OF EDUCATION-HRVATSKI CASOPIS ZA ODGOJ I OBRAZOVANJE","2013","2013","15","","","","3","251","269","","","","","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"EXPERIMENTAL RESEARCH IN BUSINESS ENGLISH E-LEARNING COURSE AND FACE-TO-FACE COURSE: THE STUDY PROPER","Kucirkova, Lenka; Kucera, Petr; Vydrova, Hana Vostra","","","Kvasnicka, R","EFFICIENCY AND RESPONSIBILITY IN EDUCATION 2013","2013","2013","","","","","","347","353","","","10th International Conference on Efficiency and Responsibility in Education 2013","JUN 06-07, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"EVALUATION OF THE E-LEARNING SYSTEM AT COLLEGE OF POLYTECHNICS JIHLAVA","Kuncova, Martina; Vojackova, Hana","","","Kvasnicka, R","EFFICIENCY AND RESPONSIBILITY IN EDUCATION 2013","2013","2013","","","","","","354","362","","","10th International Conference on Efficiency and Responsibility in Education 2013","JUN 06-07, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Tutorial 2.0 on Technical Drawing 3D and Visualization","Lopez de Herrera, Juan; Herrero-Tejedor, Toms; Perez-Martin, Enrique; Angel Conejo-Martin, Miguel; Luis Martin-Romero, Juan; Velasco-Gomez, Jesus","","","MartinGutierrez, J; Ginters, E","2013 INTERNATIONAL CONFERENCE ON VIRTUAL AND AUGMENTED REALITY IN EDUCATION","2013","2013","25","","","","","108","112","","10.1016/j.procs.2013.11.013","International Conference on Virtual and Augmented Reality in Education (VARE)","NOV 07-09, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Spatial Training using Digital Tablets","Luis Saorin, Jose; de La Torre, Jorge; Martin, Norena; Carbonell, Carlos","","","Odabasi, HF","3RD WORLD CONFERENCE ON LEARNING, TEACHING AND EDUCATIONAL LEADERSHIP","2013","2013","93","","","","","1593","1597","","10.1016/j.sbspro.2013.10.087","3rd World Conference on Learning, Teaching and Educational Leadership (WCLTA)","OCT 25-28, 2012","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"The role of new technologies in the learning process: use of modules of third-party in LMS Moodle or how it is possible to determine the activity of the students in the course","Magdin, Martin; Capay, Martin","","","Szakal, A","2013 11TH IEEE INTERNATIONAL CONFERENCE ON EMERGING ELEARNING TECHNOLOGIES AND APPLICATIONS (ICETA 2013)","2013","2013","","","","","","271","274","","","IEEE 11th International Conference on Emerging eLearning Technologies and Applications (ICETA)","OCT 24-25, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"LAMP: A Framework for Large-scale Addressing of Muddy Points","Majumdar, Rwitajit; Iyer, Sridhar","","","Kinshuk; Iyer, S","2013 IEEE FIFTH INTERNATIONAL CONFERENCE ON TECHNOLOGY FOR EDUCATION (T4E 2013)","2013","2013","","","","","","127","132","","10.1109/T4E.2013.38","IEEE 5th International Conference on Technology for Education (T4E)","DEC 18-20, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Blended learning for the preparation of the University Entrance Exam in English: Findings of an experimental study","Martin Monje, Elena","","","","PORTA LINGUARUM","JAN 2013","2013","","19","","","","71","85","","","","","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Individual Learning Approach in the Basic Course of Computer Science","Mironova, Olga; Amitan, Irina; Vendelin, Jelena; Saar, Merike","","","Lee, G","2013 2ND INTERNATIONAL CONFERENCE ON EDUCATION REFORM AND MANAGEMENT INNOVATION (ERMI 2013), PT 1","2013","2013","44","","","","","40","45","","","2nd International Conference on Education Reform and Management Innovation (ERMI)","DEC 27-28, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Moodle Versus eClass for Macau Schools","Munoyenda, A.; Whitfield, R.","","","","2013 LEARNING AND TEACHING IN COMPUTING AND ENGINEERING (LATICE 2013)","2013","2013","","","","","","90","97","","10.1109/LaTiCE.2013.15","1st International Conference on Learning and Teaching in Computing and Engineering (LaTiCE)","MAR 21-24, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"MOQEU: A MOODLE- based Quran e-University","Nada, El-Shaimaa; Ahmed, Ahmed A.; Abd-Allah, Mahmoud","","","","2013 TAIBAH UNIVERSITY INTERNATIONAL CONFERENCE ON ADVANCES IN INFORMATION TECHNOLOGY FOR THE HOLY QURAN AND ITS SCIENCES","2013","2013","","","","","","66","71","","10.1109/NOORIC.2013.25","Taibah-University International Conference on Advances in Information Technology for the Holy Quran and Its Sciences (NOORIC)","DEC 22-25, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"THE STUDENT'S ELECTRONIC PORTFOLIO AND THE TEACHING PRACTICE VIRTUAL GUIDANCE","Neacsu, Mihaela Gabriela; Dumitru, Georgiana","","","Roceanu, I; Beligan, D; Ciolan, L; Radu, C","QUALITY AND EFFICIENCY IN E-LEARNING, VOL 1","2013","2013","","","","","","120","125","","","9th International Conference eLearning and Software for Education","APR 25-26, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"SECURE ONLINE ASSESSMENT ON E-LEARNING MOODLE WITH SEB (SAFE EXAM BROWSER)","Nurwarsito, Heru","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","3232","3239","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Preliminary Construction of Instant Qualitative Feedback System in Foreign Language Teaching","Ono, Yuichi; Yamashiro, Mitsuo; Ishihara, Manabu","","","Matsuo, T; Hashimoto, K; Hirokawa, S","2013 SECOND IIAI INTERNATIONAL CONFERENCE ON ADVANCED APPLIED INFORMATICS (IIAI-AAI 2013)","2013","2013","","","","","","178","182","","10.1109/IIAI-AAI.2013.70","2nd IIAI International Conference on Advanced Applied Informatics (IIAIAAI)","AUG 31-SEP 04, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"A blended learning approach for an electronic instrumentation course","Poncela, Alberto","","","","INTERNATIONAL JOURNAL OF ELECTRICAL ENGINEERING EDUCATION","JAN 2013","2013","50","1","","","","1","18","","10.7227/IJEEE.50.1.1","","","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"A Conceptual Framework for E-learning","Rai, Aman; Yadav, Arun; Yadav, Divakar; Prasad, Rajesh","","","","PROCEEDINGS OF THE 2013 IEEE INTERNATIONAL CONFERENCE IN MOOC, INNOVATION AND TECHNOLOGY IN EDUCATION (MITE)","2013","2013","","","","","","209","+","","","IEEE International Conference on MOOC, Innovation and Technology in Education (MITE)","DEC 20-22, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"TABLETS IN THE LEARNING OF DESCRIPTIVE STATISTICS: APPES","Ruiz-Castro, J. E.; Aguilera, A. M.; Escabias, M.; Garcia-Montero, J.; Raya-Miranda, R.","","","Chova, LG; Martinez, AL; Torres, IC","7TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2013)","2013","2013","","","","","","4078","4083","","","7th International Technology, Education and Development Conference (INTED)","MAR 04-06, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Web Usage Mining Data Preprocessing and Multi Level Analysis on Moodle","Sael, Nawal; Marzak, Abdelaziz; Behja, Hicham","","","","2013 ACS INTERNATIONAL CONFERENCE ON COMPUTER SYSTEMS AND APPLICATIONS (AICCSA)","2013","2013","","","","","","","","","","IEEE and Arab-Computing-Society (ACS) International Conference on Computer Systems and Applications (AICCSA)","MAY 27-30, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"THE MOODLE TOOLS FOR LANGUAGE TEACHING AND LEARNING WITH AN INTERACTIVE LEARNING APPROACH PAPER","Sakar, Asim","","","Chova, LG; Martinez, AL; Torres, IC","7TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2013)","2013","2013","","","","","","3914","3922","","","7th International Technology, Education and Development Conference (INTED)","MAR 04-06, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Gender Equality in Online Learning: The Case of UP Open University","Secreto, Percia V.","","","Isman, A; Siraj, S; Kiyici, M","13TH INTERNATIONAL EDUCATIONAL TECHNOLOGY CONFERENCE","2013","2013","103","","","","","434","441","","10.1016/j.sbspro.2013.10.357","13th International Educational Technology Conference","OCT 30-NOV 01, 2014","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"PRACTICAL ASPECTS OF PLAGIARISM DETECTION IN COMPUTER SCIENCE E-LEARNING","Semerdzhiev, Atanas; Trifonov, Trifon","","","Chova, LG; Martinez, AL; Torres, IC","6TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI 2013)","2013","2013","","","","","","3953","3961","","","6th International Conference on Education, Research and Innovation (ICERI)","NOV 18-20, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Learning in Moodle Using Competence-Based Knowledge Space Theory and IMS QTI","Sitthisak, Onjira; Gilbert, Lester; Albert, Dietrich","","","","2013 INTERNATIONAL COMPUTER SCIENCE AND ENGINEERING CONFERENCE (ICSEC)","2013","2013","","","","","","53","57","","","17th International Computer Science and Engineering Conference (ICSEC)","SEP 04-06, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Scalable Clustering Mechanism to Analyze the Traces and to Predict the Behavior of Learners","Somasundaram, Thamarai Selvi; Rajalakshmi, S.; Govindarajan, Kannan","","","","2013 IEEE CONFERENCE ON INFORMATION AND COMMUNICATION TECHNOLOGIES (ICT 2013)","2013","2013","","","","","","1165","1170","","","IEEE Conference on Information and Communication Technologies (ICT)","APR 11-12, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"USING E-LEARNING IN HUMANITIES EDUCATION: A NEW MOODLE MODULE FOR SCAFFOLDING THE DEVELOPMENT OF STUDENT WRITING SKILLS","Sudicky, P.; Juhanak, L.; Belanova, L.; Benco, F.","","","Chova, LG; Martinez, AL; Torres, IC","EDULEARN13: 5TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2013","2013","","","","","","1055","1062","","","5th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 01-03, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"An instructional practice based on handwritten answer sheets with a course management system","Tokiwa, Yuji; Miyazaki, Makoto; Yamada, Yuki; Sato, Etsushi","","","","2013 IEEE FRONTIERS IN EDUCATION CONFERENCE","2013","2013","","","","","","","","","","43rd Annual Frontiers in Education Conference (FIE)","OCT 23-26, 2013","1","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
